Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5367825,5367825,0,269.087,10.956,57.848,0,5.200,104,0.250,1,-10921639,763.429,727,544,1181,16032,168.490,0.300,0.108,0.881
ID5370575,5370575,0,275.715,10.971,57.847,0,5.250,105,0.250,1,-10921639,755.143,683,540,1203,15858,190.107,0.300,0.103,0.744
ID5369228,5369228,0,245.458,10.936,57.798,0,5.300,106,0.250,1,-10921639,705.714,656,521,1121,14820,162.094,0.300,0.088,0.706
ID5373178,5373178,0,260.033,10.955,57.808,0,5.350,107,0.250,1,-10921639,739.667,698,544,1111,15533,170.616,0.300,0.099,0.781
ID5374488,5374488,0,289.287,10.954,57.800,0,5.400,108,0.250,1,-10921639,760.905,726,586,1232,15979,176.835,0.300,0.119,0.917
ID5377129,5377129,0,283.471,10.986,57.836,0,5.450,109,0.250,1,-10921639,755.667,754,537,1165,15869,174.374,0.300,0.104,0.819
ID5371901,5371901,0,261.159,10.967,57.791,0,5.500,110,0.250,1,-10921639,744.429,686,514,1114,15633,178.842,0.300,0.104,0.782
ID5375796,5375796,0,301.701,10.963,57.816,0,5.550,111,0.250,1,-10921639,731.000,674,511,1252,15351,213.270,0.300,0.102,0.633
ID5379849,5379849,0,171.331,10.929,57.811,0,5.600,112,0.250,1,-10921639,692.619,667,563,984,14545,109.993,0.300,0.068,0.803
ID5378472,5378472,0,246.147,10.954,57.819,0,5.650,113,0.250,1,-10921639,734.190,675,558,1050,15418,155.994,0.300,0.098,0.842
ID5381193,5381193,0,245.519,10.969,57.792,0,5.700,114,0.250,1,-10921639,742.333,687,520,1054,15589,163.597,0.300,0.106,0.870
ID5382544,5382544,0,192.147,10.952,57.792,0,5.750,115,0.250,1,-10921639,750.571,722,543,989,15762,128.162,0.593,0.094,1.010
ID5383800,5383800,0,288.610,10.941,57.821,0,5.800,116,0.250,1,-10921639,765.095,683,583,1141,16067,160.768,0.300,0.116,0.989
ID5385127,5385127,0,298.785,10.976,57.788,0,5.850,117,0.250,1,-10921639,729.857,656,523,1407,15327,225.336,0.300,0.098,0.579
ID5387752,5387752,0,277.188,10.965,57.791,0,5.900,118,0.250,1,-10921639,750.286,689,555,1222,15756,193.761,0.300,0.100,0.706
ID5386465,5386465,0,293.112,10.975,57.808,0,5.950,119,0.250,1,-10921639,770.524,728,551,1365,16181,202.881,0.300,0.112,0.766
ID5389101,5389101,0,283.844,10.926,57.828,0,6.000,120,0.250,1,-10921639,727.667,662,520,1289,15281,184.991,0.300,0.099,0.707
ID5390442,5390442,0,306.984,10.968,57.788,0,6.050,121,0.250,1,-10921639,759.429,701,504,1281,15948,205.164,0.300,0.116,0.771
ID5391731,5391731,0,276.690,10.961,57.795,0,6.100,122,0.250,1,-10921639,752.857,709,525,1137,15810,175.193,0.300,0.112,0.867
ID5394348,5394348,0,319.778,10.949,57.801,0,6.150,123,0.250,1,-10921639,789.333,722,558,1279,16576,207.154,0.300,0.118,0.805
