Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5143592,5143592,0,207.635,54.594,17.617,0,5.200,104,0.250,1,-10921639,821.143,809,551,1137,17244,160.896,0.593,0.091,0.847
ID5145419,5145419,0,285.137,54.631,17.643,0,5.250,105,0.250,1,-10921639,909.476,843,639,1420,19099,193.522,0.400,0.117,0.983
ID5149098,5149098,0,284.959,54.697,17.680,0,5.300,106,0.250,1,-10921639,922.905,894,638,1358,19381,172.281,0.599,0.121,1.160
ID5150949,5150949,0,174.706,54.652,17.597,0,5.350,107,0.250,1,-10921639,754.524,757,532,1173,15845,126.873,0.800,0.053,0.598
ID5152758,5152758,0,252.510,54.666,17.625,0,5.400,108,0.250,1,-10921639,893.429,922,590,1332,18762,160.003,0.593,0.107,1.082
ID5143905,5143905,16,120.014,62.588,28.001,0,5.200,104,0.250,1,-10921639,690.667,672,566,989,14504,105.078,0.800,0.032,0.403
ID5145718,5145718,16,165.138,62.572,27.970,0,5.250,105,0.250,1,-10921639,707.238,674,566,1194,14852,141.893,0.400,0.045,0.429
ID5149426,5149426,16,98.505,62.581,28.060,0,5.300,106,0.250,1,-10921639,767.857,770,608,1038,16125,117.520,0.846,0.059,0.724
ID5151256,5151256,16,90.902,62.571,27.926,0,5.350,107,0.250,1,-10921639,707.952,695,560,943,14867,99.345,0.300,0.038,0.516
ID5153058,5153058,16,104.070,62.553,27.965,0,5.400,108,0.250,1,-10921639,695.095,695,524,868,14597,74.537,0.300,0.033,0.601
ID5154925,5154925,16,124.869,62.506,27.971,0,5.450,109,0.250,1,-10921639,679.381,662,544,935,14267,108.750,0.400,0.030,0.364
ID5162183,5162183,16,241.935,62.523,28.023,0,5.500,110,0.250,1,-10921639,739.857,693,540,1199,15537,171.718,0.300,0.076,0.605
ID5156733,5156733,16,257.796,62.551,27.985,0,5.550,111,0.250,1,-10921639,729.524,672,566,1248,15320,176.406,0.300,0.076,0.586
ID5160376,5160376,16,112.904,62.615,27.992,0,5.600,112,0.250,1,-10921639,679.000,649,511,885,14259,114.747,0.300,0.022,0.252
ID5158571,5158571,16,133.989,62.554,27.990,0,5.650,113,0.250,1,-10921639,663.381,639,536,1049,13931,112.780,0.400,0.020,0.227
ID5164034,5164034,16,141.631,62.531,27.961,0,5.700,114,0.250,1,-10921639,713.000,692,545,963,14973,93.280,0.300,0.052,0.756
ID5165833,5165833,16,149.631,62.583,28.024,0,5.750,115,0.250,1,-10921639,726.286,683,620,1042,15252,111.186,0.300,0.053,0.659
ID5171246,5171246,16,196.477,62.528,28.006,0,5.800,116,0.250,1,-10921639,768.333,748,617,1064,16135,110.680,0.400,0.082,1.047
ID5167583,5167583,16,125.625,62.570,28.028,0,5.850,117,0.250,1,-10921639,716.238,711,533,1018,15041,133.817,0.795,0.036,0.374
ID5169426,5169426,16,168.306,62.584,27.974,0,5.900,118,0.250,1,-10921639,752.000,704,540,1052,15792,140.434,0.794,0.060,0.606
ID5173033,5173033,16,173.438,62.638,27.978,0,5.950,119,0.250,1,-10921639,724.143,712,515,1164,15207,143.031,0.601,0.059,0.561
ID5178432,5178432,16,102.576,62.558,27.945,0,6.000,120,0.250,1,-10921639,700.000,692,556,865,14700,79.222,0.400,0.046,0.784
ID5176656,5176656,16,158.582,62.526,27.917,0,6.050,121,0.250,1,-10921639,706.286,679,503,1010,14832,120.259,0.300,0.048,0.542
ID5174851,5174851,16,178.605,62.562,27.989,0,6.100,122,0.250,1,-10921639,701.905,695,523,1060,14740,128.426,0.300,0.054,0.559
ID5180179,5180179,16,183.155,62.558,27.925,0,6.150,123,0.250,1,-10921639,761.619,737,526,1072,15994,136.645,0.598,0.081,0.832
ID5144029,5144029,19,171.727,16.327,32.556,0,5.200,104,0.250,1,-10921639,687.619,635,525,1076,14440,155.122,0.300,0.057,0.480
ID5145843,5145843,19,303.591,16.328,32.606,0,5.250,105,0.250,1,-10921639,753.857,671,520,1413,15831,230.807,0.300,0.094,0.562
ID5149561,5149561,19,404.514,16.354,32.568,0,5.300,106,0.250,1,-10921639,818.619,688,549,1443,17191,262.839,0.300,0.132,0.726
ID5151396,5151396,19,456.226,16.359,32.559,0,5.350,107,0.250,1,-10921639,831.714,739,530,1644,17466,284.041,0.300,0.138,0.712
ID5153200,5153200,19,179.991,16.351,32.533,0,5.400,108,0.250,1,-10921639,715.476,684,515,974,15025,132.179,0.300,0.072,0.724
