Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5143866,5143866,1,99.736,60.551,26.760,0,5.200,104,0.250,1,-10921639,741.667,734,578,1006,15575,112.539,0.300,0.023,0.297
ID5145674,5145674,1,107.630,60.701,26.682,0,5.250,105,0.250,1,-10921639,756.571,782,528,1083,15888,140.216,0.802,0.040,0.410
ID5149384,5149384,1,76.678,60.818,26.356,0,5.300,106,0.250,1,-10921639,720.714,690,622,957,15135,88.341,0.594,0.037,0.575
ID5151208,5151208,1,76.783,60.808,26.263,0,5.350,107,0.250,1,-10921639,686.238,648,592,942,14411,90.421,0.548,0.029,0.427
ID5153009,5153009,1,74.370,60.625,26.177,0,5.400,108,0.250,1,-10921639,702.476,699,550,890,14752,91.838,0.300,0.035,0.514
ID5154877,5154877,1,62.717,60.808,26.471,0,5.450,109,0.250,1,-10921639,706.048,688,552,983,14827,98.671,0.589,0.025,0.356
ID5162131,5162131,1,111.620,60.667,26.257,0,5.500,110,0.250,1,-10921639,716.762,697,577,1019,15052,105.925,0.300,0.019,0.247
ID5143592,5143592,2,207.635,54.594,17.617,0,5.200,104,0.250,1,-10921639,821.143,809,551,1137,17244,160.896,0.593,0.091,0.847
ID5145419,5145419,2,285.137,54.631,17.643,0,5.250,105,0.250,1,-10921639,909.476,843,639,1420,19099,193.522,0.400,0.117,0.983
ID5149098,5149098,2,284.959,54.697,17.680,0,5.300,106,0.250,1,-10921639,922.905,894,638,1358,19381,172.281,0.599,0.121,1.160
ID5150949,5150949,2,174.706,54.652,17.597,0,5.350,107,0.250,1,-10921639,754.524,757,532,1173,15845,126.873,0.800,0.053,0.598
ID5152758,5152758,2,252.510,54.666,17.625,0,5.400,108,0.250,1,-10921639,893.429,922,590,1332,18762,160.003,0.593,0.107,1.082
ID5154623,5154623,2,115.867,54.916,17.597,0,5.450,109,0.250,1,-10921639,726.762,693,580,1157,15262,132.090,0.797,0.009,0.094
ID5161881,5161881,2,204.548,54.834,17.496,0,5.500,110,0.250,1,-10921639,744.952,711,543,1154,15644,155.845,0.400,0.065,0.584
ID5156420,5156420,2,179.229,54.790,17.649,0,5.550,111,0.250,1,-10921639,745.905,728,593,1159,15664,140.030,0.300,0.062,0.620
