Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2361120,2361120,3,129.981,59.374,59.307,0,5.200,104,0.250,1,-10921639,649.238,639,489,905,13634,111.117,0.300,0.044,0.490
ID2362505,2362505,3,102.438,59.366,59.377,0,5.250,105,0.250,1,-10921639,668.190,657,545,802,14032,77.104,0.300,0.050,0.826
ID2363905,2363905,3,188.977,59.365,59.363,0,5.300,106,0.250,1,-10921639,693.000,653,558,981,14553,125.678,0.300,0.078,0.795
ID2365306,2365306,3,168.376,59.416,59.340,0,5.350,107,0.250,1,-10921639,668.238,632,535,967,14033,113.290,0.300,0.062,0.691
ID2370958,2370958,3,201.114,59.423,59.351,0,5.400,108,0.250,1,-10921639,691.333,648,539,1159,14518,138.334,0.300,0.063,0.596
ID2366707,2366707,3,182.801,59.405,59.416,0,5.450,109,0.250,1,-10921639,687.905,659,525,1099,14446,139.778,0.300,0.072,0.658
ID2368133,2368133,3,149.052,59.412,59.370,0,5.500,110,0.250,1,-10921639,668.667,644,533,864,14042,108.058,0.300,0.054,0.629
ID2369599,2369599,3,181.453,59.402,59.393,0,5.550,111,0.250,1,-10921639,685.857,648,546,967,14403,129.767,0.300,0.069,0.682
ID2372270,2372270,3,138.103,59.443,59.369,0,5.600,112,0.250,1,-10921639,669.857,643,537,971,14067,111.249,0.300,0.038,0.443
ID2373693,2373693,3,132.027,59.442,59.352,0,5.650,113,0.250,1,-10921639,670.619,668,509,855,14083,95.570,0.300,0.062,0.823
ID2375103,2375103,3,152.051,59.402,59.347,0,5.700,114,0.250,1,-10921639,661.143,627,536,999,13884,108.404,0.300,0.054,0.625
ID2376446,2376446,3,102.986,59.332,59.392,0,5.750,115,0.250,1,-10921639,668.667,649,563,817,14042,78.771,0.300,0.050,0.807
ID2377852,2377852,3,133.835,59.392,59.377,0,5.800,116,0.250,1,-10921639,676.476,661,550,918,14206,98.404,0.300,0.051,0.663
ID2379772,2379772,3,123.791,59.402,59.416,0,5.850,117,0.250,1,-10921639,639.190,610,526,837,13423,88.871,0.400,0.050,0.682
ID2380608,2380608,3,107.406,59.429,59.420,0,5.900,118,0.250,1,-10921639,653.000,636,562,866,13713,81.800,0.300,0.037,0.576
ID2381960,2381960,3,102.270,59.401,59.367,0,5.950,119,0.250,1,-10921639,666.619,652,559,840,13999,87.087,0.300,0.042,0.612
ID2383360,2383360,3,100.147,59.430,59.387,0,6.000,120,0.250,1,-10921639,642.476,630,515,903,13492,94.843,0.300,0.032,0.424
ID2384764,2384764,3,126.705,59.373,59.325,0,6.050,121,0.250,1,-10921639,666.238,701,510,811,13991,93.574,0.300,0.054,0.727
ID2389033,2389033,3,152.614,59.399,59.327,0,6.100,122,0.250,1,-10921639,655.619,614,543,952,13768,112.260,0.300,0.038,0.424
ID2386216,2386216,3,148.620,59.382,59.384,0,6.150,123,0.250,1,-10921639,697.095,661,550,982,14639,121.597,0.598,0.069,0.737
ID2387604,2387604,3,110.129,59.382,59.401,0,6.200,124,0.250,1,-10921639,649.952,621,505,862,13649,97.429,0.300,0.042,0.536
ID2390419,2390419,3,119.735,59.406,59.345,0,6.250,125,0.250,1,-10921639,665.476,648,560,990,13975,96.609,0.574,0.050,0.652
ID2391811,2391811,3,139.764,59.399,59.386,0,6.300,126,0.250,1,-10921639,679.762,651,496,917,14275,110.202,0.300,0.057,0.660
ID2393210,2393210,3,133.600,59.458,59.373,0,6.350,127,0.250,1,-10921639,669.762,644,550,909,14065,102.495,0.300,0.048,0.603
ID2396060,2396060,3,146.323,59.403,59.366,0,6.400,128,0.250,1,-10921639,641.571,590,502,973,13473,118.058,0.300,0.042,0.437
ID2394656,2394656,3,193.242,59.380,59.422,0,6.450,129,0.250,1,-10921639,693.238,662,541,984,14558,138.199,0.300,0.072,0.678
ID2397379,2397379,3,128.045,59.378,59.329,0,6.500,130,0.250,1,-10921639,642.810,605,513,837,13499,90.490,0.300,0.039,0.537
ID2398731,2398731,3,170.077,59.427,59.374,0,6.550,131,0.250,1,-10921639,674.000,660,514,933,14154,121.272,0.300,0.058,0.605
ID2400139,2400139,3,122.821,59.363,59.377,0,6.600,132,0.250,1,-10921639,647.476,609,514,851,13597,96.672,0.300,0.038,0.494
ID2402994,2402994,3,94.782,59.377,59.361,0,6.650,133,0.250,1,-10921639,637.524,639,500,804,13388,75.811,0.300,0.041,0.657
ID2404400,2404400,3,138.282,59.343,59.336,0,6.700,134,0.250,1,-10921639,704.381,686,557,904,14792,100.096,0.584,0.070,0.922
ID2401586,2401586,3,90.955,59.407,59.445,0,6.750,135,0.250,1,-10921639,644.476,612,539,870,13534,90.260,0.789,0.036,0.492
ID2407225,2407225,3,105.344,59.442,59.367,0,6.800,136,0.250,1,-10921639,658.571,660,547,789,13830,76.096,0.400,0.052,0.853
ID2405773,2405773,3,119.953,59.357,59.306,0,6.850,137,0.250,1,-10921639,649.524,628,530,850,13640,81.344,0.300,0.041,0.625
ID2408587,2408587,3,125.677,59.373,59.342,0,6.900,138,0.250,1,-10921639,668.381,638,547,826,14036,91.883,0.400,0.059,0.813
ID2409937,2409937,3,90.170,59.414,59.398,0,6.950,139,0.250,1,-10921639,639.429,620,514,817,13428,87.455,0.400,0.032,0.448
ID2411251,2411251,3,68.280,59.378,59.399,0,7.000,140,0.250,1,-10921639,615.524,592,527,803,12926,77.962,0.300,0.017,0.263
ID2413974,2413974,3,94.420,59.359,59.447,0,7.050,141,0.250,1,-10921639,662.333,652,524,816,13909,70.763,0.565,0.045,0.812
ID2412610,2412610,3,102.762,59.379,59.384,0,7.100,142,0.250,1,-10921639,640.810,611,547,859,13457,85.512,0.300,0.035,0.510
ID2415390,2415390,3,82.151,59.436,59.386,0,7.150,143,0.250,1,-10921639,638.429,627,522,769,13407,77.696,0.300,0.034,0.545
ID2416804,2416804,3,122.993,59.372,59.370,0,7.200,144,0.250,1,-10921639,670.286,648,563,866,14076,83.315,0.400,0.061,0.922
ID2418139,2418139,3,140.183,59.381,59.370,0,7.250,145,0.250,1,-10921639,675.667,642,553,1008,14189,120.246,0.300,0.047,0.505
ID2419522,2419522,3,104.501,59.358,59.429,0,7.300,146,0.250,1,-10921639,662.190,641,523,828,13906,91.769,0.300,0.046,0.634
ID2420916,2420916,3,102.039,59.371,59.383,0,7.350,147,0.250,1,-10921639,647.905,625,542,805,13606,79.140,0.592,0.051,0.788
ID2422291,2422291,3,118.862,59.389,59.385,0,7.400,148,0.250,1,-10921639,670.524,683,526,813,14081,84.488,0.400,0.050,0.760
ID2423934,2423934,3,67.036,59.402,59.359,0,7.450,149,0.250,1,-10921639,638.762,612,537,863,13414,76.013,0.806,0.020,0.327
ID2424995,2424995,3,151.912,59.376,59.386,0,7.500,150,0.250,1,-10921639,666.333,614,555,942,13993,120.690,0.300,0.052,0.548
